
  Computed solution coefficients:

  Node    X(I)        U(X(I))
     52726  0.659075       -0.000000
     52727  0.659088       -0.000000
     52728  0.659100        0.000000
     52729  0.659112        0.000000
     52730  0.659125       -0.000000
     52731  0.659138       -0.000000
     52732  0.659150        0.000000
     52733  0.659162        0.000000
     52734  0.659175       -0.000000
     52735  0.659188       -0.000000
     52736  0.659200        0.000000
     52737  0.659212       -0.000000
     52738  0.659225       -0.000000
     52739  0.659238        0.000000
     52740  0.659250        0.000000
     52741  0.659262       -0.000000
     52742  0.659275       -0.000000
     52743  0.659288        0.000000
     52744  0.659300        0.000000
     52745  0.659312       -0.000000
     52746  0.659325       -0.000000
     52747  0.659338        0.000000
     52748  0.659350        0.000000
     52749  0.659362       -0.000000
     52750  0.659375        0.000000
     52751  0.659388        0.000000
     52752  0.659400       -0.000000
     52753  0.659412       -0.000000
     52754  0.659425        0.000000
     52755  0.659438        0.000000
     52756  0.659450       -0.000000
     52757  0.659462       -0.000000
     52758  0.659475        0.000000
     52759  0.659488        0.000000
     52760  0.659500       -0.000000
     52761  0.659512        0.000000
     52762  0.659525        0.000000
     52763  0.659537       -0.000000
     52764  0.659550       -0.000000
     52765  0.659563        0.000000
     52766  0.659575        0.000000
     52767  0.659587       -0.000000
     52768  0.659600       -0.000000
     52769  0.659613        0.000000
     52770  0.659625        0.000000
     52771  0.659637       -0.000000
     52772  0.659650       -0.000000
     52773  0.659663        0.000000
     52774  0.659675       -0.000000
     52775  0.659687       -0.000000
     52776  0.659700        0.000000
     52777  0.659713        0.000000
     52778  0.659725       -0.000000
     52779  0.659737       -0.000000
     52780  0.659750        0.000000
     52781  0.659763        0.000000
     52782  0.659775       -0.000000
     52783  0.659787       -0.000000
     52784  0.659800        0.000000
     52785  0.659813       -0.000000
     52786  0.659825       -0.000000
     52787  0.659837        0.000000
     52788  0.659850        0.000000
     52789  0.659863       -0.000000
     52790  0.659875       -0.000000
     52791  0.659887        0.000000
     52792  0.659900        0.000000
     52793  0.659913       -0.000000
     52794  0.659925       -0.000000
     52795  0.659937        0.000000
     52796  0.659950       -0.000000
     52797  0.659963       -0.000000
     52798  0.659975        0.000000
     52799  0.659987        0.000000
     52800  0.660000       -0.000000
     52801  0.660013       -0.000000
     52802  0.660025        0.000000
     52803  0.660038        0.000000
     52804  0.660050       -0.000000
     52805  0.660062       -0.000000
     52806  0.660075        0.000000
     52807  0.660088        0.000000
     52808  0.660100       -0.000000
     52809  0.660112        0.000000
     52810  0.660125        0.000000
     52811  0.660138       -0.000000
     52812  0.660150       -0.000000
     52813  0.660162        0.000000
     52814  0.660175        0.000000
     52815  0.660188       -0.000000
     52816  0.660200       -0.000000
     52817  0.660212        0.000000
     52818  0.660225        0.000000
     52819  0.660238       -0.000000
     52820  0.660250        0.000000
     52821  0.660262        0.000000
     52822  0.660275       -0.000000
     52823  0.660288       -0.000000
     52824  0.660300        0.000000
     52825  0.660312        0.000000
     52826  0.660325       -0.000000
     52827  0.660338       -0.000000
     52828  0.660350        0.000000
     52829  0.660362        0.000000
     52830  0.660375       -0.000000
     52831  0.660388       -0.000000
     52832  0.660400        0.000000
     52833  0.660412       -0.000000
     52834  0.660425       -0.000000
     52835  0.660438        0.000000
     52836  0.660450        0.000000
     52837  0.660462       -0.000000
     52838  0.660475       -0.000000
     52839  0.660488        0.000000
     52840  0.660500        0.000000
     52841  0.660512       -0.000000
     52842  0.660525       -0.000000
     52843  0.660537        0.000000
     52844  0.660550       -0.000000
     52845  0.660563       -0.000000
     52846  0.660575        0.000000
     52847  0.660587        0.000000
     52848  0.660600       -0.000000
     52849  0.660613       -0.000000
     52850  0.660625        0.000000
     52851  0.660637        0.000000
     52852  0.660650       -0.000000
     52853  0.660663       -0.000000
     52854  0.660675        0.000000
     52855  0.660687       -0.000000
     52856  0.660700       -0.000000
     52857  0.660713        0.000000
     52858  0.660725        0.000000
     52859  0.660737       -0.000000
     52860  0.660750       -0.000000
     52861  0.660763        0.000000
     52862  0.660775        0.000000
     52863  0.660787       -0.000000
     52864  0.660800       -0.000000
     52865  0.660813        0.000000
     52866  0.660825        0.000000
     52867  0.660837       -0.000000
     52868  0.660850        0.000000
     52869  0.660863        0.000000
     52870  0.660875       -0.000000
     52871  0.660887       -0.000000
     52872  0.660900        0.000000
     52873  0.660913        0.000000
     52874  0.660925       -0.000000
     52875  0.660937       -0.000000
     52876  0.660950        0.000000
     52877  0.660963        0.000000
     52878  0.660975       -0.000000
     52879  0.660987        0.000000
     52880  0.661000        0.000000
     52881  0.661013       -0.000000
     52882  0.661025       -0.000000
     52883  0.661037        0.000000
     52884  0.661050        0.000000
     52885  0.661062       -0.000000
     52886  0.661075       -0.000000
     52887  0.661088        0.000000
     52888  0.661100        0.000000
     52889  0.661112       -0.000000
     52890  0.661125       -0.000000
     52891  0.661138        0.000000
     52892  0.661150       -0.000000
     52893  0.661162       -0.000000
     52894  0.661175        0.000000
     52895  0.661188        0.000000
     52896  0.661200       -0.000000
     52897  0.661212       -0.000000
     52898  0.661225        0.000000
     52899  0.661238        0.000000
     52900  0.661250       -0.000000
     52901  0.661262       -0.000000
     52902  0.661275        0.000000
     52903  0.661288       -0.000000
     52904  0.661300       -0.000000
     52905  0.661312        0.000000
     52906  0.661325        0.000000
     52907  0.661338       -0.000000
     52908  0.661350       -0.000000
     52909  0.661362        0.000000
     52910  0.661375        0.000000
     52911  0.661388       -0.000000
     52912  0.661400       -0.000000
     52913  0.661412        0.000000
     52914  0.661425       -0.000000
     52915  0.661438       -0.000000
     52916  0.661450        0.000000
     52917  0.661462        0.000000
     52918  0.661475       -0.000000
     52919  0.661488       -0.000000
     52920  0.661500        0.000000
     52921  0.661512        0.000000
     52922  0.661525       -0.000000
     52923  0.661538       -0.000000
     52924  0.661550        0.000000
     52925  0.661563        0.000000
     52926  0.661575       -0.000000
     52927  0.661587        0.000000
     52928  0.661600        0.000000
     52929  0.661613       -0.000000
     52930  0.661625       -0.000000
     52931  0.661637        0.000000
     52932  0.661650        0.000000
     52933  0.661663       -0.000000
     52934  0.661675       -0.000000
     52935  0.661687        0.000000
     52936  0.661700        0.000000
     52937  0.661713       -0.000000
     52938  0.661725        0.000000
     52939  0.661737        0.000000
     52940  0.661750       -0.000000
     52941  0.661763       -0.000000
     52942  0.661775        0.000000
     52943  0.661787        0.000000
     52944  0.661800       -0.000000
     52945  0.661813       -0.000000
     52946  0.661825        0.000000
     52947  0.661837        0.000000
     52948  0.661850       -0.000000
     52949  0.661863       -0.000000
     52950  0.661875        0.000000
     52951  0.661887       -0.000000
     52952  0.661900       -0.000000
     52953  0.661913        0.000000
     52954  0.661925        0.000000
     52955  0.661937       -0.000000
     52956  0.661950       -0.000000
     52957  0.661963        0.000000
     52958  0.661975        0.000000
     52959  0.661987       -0.000000
     52960  0.662000       -0.000000
     52961  0.662013        0.000000
     52962  0.662025       -0.000000
     52963  0.662037       -0.000000
     52964  0.662050        0.000000
     52965  0.662062        0.000000
     52966  0.662075       -0.000000
     52967  0.662088       -0.000000
     52968  0.662100        0.000000
     52969  0.662112        0.000000
     52970  0.662125       -0.000000
     52971  0.662138       -0.000000
     52972  0.662150        0.000000
     52973  0.662162       -0.000000
     52974  0.662175       -0.000000
     52975  0.662188        0.000000
     52976  0.662200        0.000000
     52977  0.662212       -0.000000
     52978  0.662225       -0.000000
     52979  0.662238        0.000000
